0.0364,0.5262,0.1883,0.8719,0.3272,0.5084,0.4473,0.9144
0.0364,0.5201,0.1883,0.8659,0.3272,0.5023,0.4473,0.9083
0.0364,0.5121,0.1883,0.8554,0.3272,0.4919,0.4473,0.8979
0.0364,0.5013,0.1883,0.8471,0.3272,0.4836,0.4473,0.8896
0.0364,0.4878,0.1883,0.8336,0.3272,0.47,0.4473,0.876
0.0364,0.4715,0.1883,0.8172,0.3272,0.4537,0.4473,0.8597
0.0364,0.4524,0.1883,0.7981,0.3272,0.4346,0.4473,0.8406
0.0364,0.4362,0.1883,0.782,0.3272,0.4185,0.4473,0.8245
0.0364,0.4123,0.1883,0.758,0.3272,0.3881,0.4473,0.7941
0.0364,0.3856,0.1883,0.7313,0.3272,0.3678,0.4473,0.7738
0.0364,0.356,0.1883,0.7018,0.3272,0.3382,0.4473,0.7443
0.0364,0.3237,0.1883,0.6695,0.3272,0.306,0.4473,0.712
0.0364,0.2887,0.1883,0.6344,0.3272,0.2709,0.4473,0.6769
0.0364,0.2606,0.1883,0.6063,0.3272,0.2428,0.4473,0.6488
0.0364,0.2206,0.1883,0.5664,0.3272,0.2028,0.4473,0.6088
0.0364,0.1779,0.1883,0.5237,0.3272,0.1601,0.4473,0.5661
0.0364,0.1324,0.1883,0.4782,0.3272,0.1146,0.4473,0.5206
0.0364,0.0968,0.1883,0.4299,0.3272,0.1,0.4473,0.4724
0.0364,0.0975,0.1883,0.3919,0.3272,0.1,0.4473,0.4344
0.0364,0.0982,0.1883,0.3388,0.3272,0.1,0.4473,0.3812
0.0364,0.0987,0.1883,0.2829,0.3272,0.1,0.4473,0.3253
0.0364,0.0991,0.1836,0.2321,0.3299,0.1,0.4473,0.2667
0.0293,0.0993,0.1792,0.2272,0.3323,0.1,0.4643,0.241
0.0199,0.0995,0.1758,0.2234,0.3323,0.1,0.4812,0.2288
0.0106,0.0996,0.1713,0.2177,0.3324,0.1,0.5038,0.2101
0.0036,0.0997,0.168,0.2128,0.3327,0.1,0.5208,0.1943
-0.0056,0.0998,0.1638,0.2055,0.3335,0.1,0.5434,0.1708
-0.0148,0.0998,0.1598,0.1971,0.3345,0.1,0.566,0.1445
-0.0239,0.0999,0.156,0.1873,0.3359,0.1,0.5886,0.1155
-0.0306,0.0999,0.1532,0.1787,0.3371,0.1,0.6057,0.0999
-0.0395,0.0999,0.1496,0.1653,0.3387,0.1,0.6289,0.0999
-0.0485,0.0999,0.146,0.1491,0.3404,0.1,0.6521,0.1
-0.0574,0.1,0.1424,0.1302,0.3421,0.1,0.6752,0.1
-0.0663,0.1,0.1387,0.1085,0.3438,0.1,0.6982,0.1
-0.073,0.1,0.1359,0.1,0.3451,0.1,0.7155,0.1
-0.0819,0.1,0.132,0.1,0.3468,0.1,0.7384,0.1
-0.0908,0.1,0.1281,0.1,0.3485,0.1,0.7612,0.1
-0.0974,0.1,0.1252,0.1,0.3498,0.1,0.784,0.1
-0.1063,0.1,0.1213,0.1,0.3515,0.1,0.8011,0.1
