0.1637,0.5588,0.0222,0.8887,0.4038,0.5855,0.4008,0.8553
0.1637,0.5406,0.0222,0.8731,0.4038,0.5699,0.4008,0.8397
0.1637,0.5291,0.0222,0.8616,0.4038,0.5584,0.4008,0.8282
0.1637,0.5149,0.0222,0.8474,0.4038,0.536,0.4008,0.7824
0.1637,0.4555,0.0222,0.788,0.4038,0.4848,0.4008,0.7546
0.1637,0.4093,0.0222,0.7346,0.4038,0.4314,0.4008,0.7011
0.1637,0.3869,0.0222,0.7195,0.4038,0.4162,0.4008,0.686
0.1637,0.3546,0.0222,0.6872,0.4038,0.384,0.4008,0.6537
0.1637,0.3195,0.0222,0.6521,0.4038,0.3489,0.4008,0.6187
0.1637,0.2914,0.0222,0.624,0.4038,0.3208,0.4008,0.5905
0.1637,0.2515,0.0222,0.5736,0.4038,0.2704,0.4008,0.5402
0.1637,0.1633,0.0222,0.484,0.4038,0.1808,0.4008,0.4506
0.1637,0.1,0.0222,0.3965,0.4038,0.0933,0.4008,0.3631
0.1637,0.1,0.0222,0.3564,0.4038,0.0948,0.4008,0.323
0.1637,0.1,0.0222,0.3005,0.4039,0.0963,0.4006,0.2961
0.1637,0.1,0.0222,0.2568,0.404,0.0971,0.4001,0.2969
0.1699,0.1,0.0122,0.2108,0.4042,0.0979,0.3996,0.2978
0.1818,0.1,-0.0078,0.1769,0.4043,0.0985,0.399,0.2984
0.193,0.1,-0.0279,0.1402,0.4045,0.0989,0.3983,0.2988
0.2009,0.1,-0.0429,0.1108,0.4046,0.0992,0.3978,0.299
0.2082,0.1,-0.0632,0.1,0.4072,0.0994,0.3971,0.2991
0.211,0.1,-0.0834,0.1,0.411,0.0996,0.3969,0.2991
0.2137,0.1,-0.0986,0.1,0.4132,0.0997,0.3971,0.299
0.216,0.1,-0.1188,0.1,0.4156,0.0998,0.3973,0.2989
0.2183,0.1,-0.1389,0.1,0.4182,0.0998,0.3974,0.2987
0.22,0.1,-0.1539,0.1,0.4201,0.0999,0.3973,0.2985
0.2223,0.1,-0.174,0.1,0.4227,0.0999,0.3971,0.2982
0.2246,0.1,-0.194,0.1,0.4254,0.0999,0.3966,0.2978
0.2269,0.1,-0.2139,0.1,0.4281,0.0999,0.3959,0.2973
0.2286,0.1,-0.2288,0.1,0.4302,0.1,0.3952,0.2969
0.2309,0.1,-0.2487,0.1,0.433,0.1,0.394,0.2961
0.2332,0.1,-0.2685,0.1,0.4359,0.1,0.3926,0.2952
0.2355,0.1,-0.2882,0.1,0.4389,0.1,0.3907,0.2941
0.2372,0.1,-0.303,0.1,0.4412,0.1,0.3891,0.2931
