0.0684,0.5009,0.1006,0.9495,0.4135,0.6599,0.4493,0.9427
0.0684,0.4972,0.1006,0.9458,0.4135,0.6563,0.4493,0.9391
0.0684,0.4913,0.1006,0.9399,0.4135,0.6504,0.4493,0.9332
0.0684,0.4826,0.1006,0.9312,0.4135,0.6417,0.4493,0.9245
0.0684,0.4743,0.1006,0.9229,0.4135,0.6334,0.4493,0.9162
0.0684,0.4607,0.1006,0.9094,0.4135,0.6198,0.4493,0.9026
0.0684,0.4444,0.1006,0.893,0.4135,0.6035,0.4493,0.8863
0.0684,0.4253,0.1006,0.8739,0.4135,0.5844,0.4493,0.8672
0.0684,0.4035,0.1006,0.8521,0.4135,0.5626,0.4493,0.8453
0.0684,0.3788,0.1006,0.8274,0.4135,0.5379,0.4493,0.8207
0.0684,0.3585,0.1006,0.8071,0.4135,0.5176,0.4493,0.8004
0.0684,0.329,0.1006,0.7776,0.4135,0.4881,0.4493,0.7708
0.0684,0.2967,0.1006,0.7453,0.4135,0.4558,0.4493,0.7385
0.0684,0.2706,0.1006,0.7192,0.4135,0.4207,0.4493,0.7035
0.0684,0.2335,0.1006,0.6821,0.4135,0.3926,0.4493,0.6754
0.0684,0.1936,0.1006,0.6422,0.4135,0.3527,0.4493,0.6354
0.0684,0.1509,0.1006,0.5995,0.4135,0.3099,0.4493,0.5927
0.0684,0.117,0.1006,0.5656,0.4135,0.2761,0.4493,0.5589
0.0684,0.0945,0.1006,0.518,0.4135,0.2285,0.4493,0.5113
0.0684,0.0961,0.1006,0.4677,0.4135,0.1782,0.4493,0.4609
0.0684,0.097,0.1006,0.4281,0.4135,0.1386,0.4493,0.4214
0.0684,0.0978,0.1006,0.3729,0.4135,0.0977,0.4493,0.3662
0.0684,0.0984,0.1006,0.3149,0.4135,0.0983,0.4493,0.3082
0.0674,0.0989,0.104,0.286,0.4121,0.0988,0.4544,0.2927
0.0659,0.0991,0.1092,0.287,0.4107,0.0991,0.4596,0.2918
0.064,0.0994,0.1163,0.2871,0.4088,0.0993,0.4668,0.2899
0.062,0.0995,0.1236,0.286,0.4068,0.0995,0.4744,0.2872
0.06,0.0997,0.1312,0.2838,0.4048,0.0996,0.4824,0.2837
0.0585,0.0997,0.1371,0.2815,0.4033,0.0997,0.4886,0.2804
0.0565,0.0998,0.1453,0.2775,0.4012,0.0998,0.4973,0.2752
