0.0455,0.6192,0.0385,0.8575,0.489,0.647,0.3714,0.9431
0.0455,0.6175,0.0385,0.8549,0.489,0.6444,0.3714,0.9405
0.0455,0.613,0.0385,0.8513,0.489,0.6407,0.3714,0.9369
0.0455,0.6057,0.0385,0.844,0.489,0.6334,0.3714,0.9296
0.0455,0.5956,0.0385,0.8339,0.489,0.6234,0.3714,0.9195
0.0455,0.5828,0.0385,0.8211,0.489,0.6105,0.3714,0.9066
0.0455,0.5713,0.0385,0.8054,0.489,0.5949,0.3714,0.891
0.0455,0.5536,0.0385,0.7919,0.489,0.5814,0.3714,0.8775
0.0455,0.5331,0.0385,0.7714,0.489,0.5609,0.3714,0.857
0.0455,0.5098,0.0385,0.7481,0.489,0.5376,0.3714,0.8337
0.0455,0.4906,0.0385,0.7289,0.489,0.5183,0.3714,0.8145
0.0455,0.4624,0.0385,0.7007,0.489,0.4902,0.3714,0.7863
0.0455,0.4315,0.0385,0.6698,0.489,0.4593,0.3714,0.7554
0.0455,0.3979,0.0385,0.6362,0.489,0.4256,0.3714,0.7217
0.0455,0.3708,0.0385,0.5997,0.489,0.3892,0.3714,0.6853
0.0455,0.3322,0.0385,0.5705,0.489,0.36,0.3714,0.6561
0.0455,0.2909,0.0385,0.5292,0.489,0.3187,0.3714,0.6148
0.0455,0.2468,0.0385,0.4851,0.489,0.2746,0.3714,0.5707
0.0455,0.1999,0.0385,0.4382,0.489,0.2277,0.3714,0.5238
0.0455,0.1503,0.0385,0.3886,0.489,0.1781,0.3714,0.4742
0.0455,0.1112,0.0385,0.3495,0.489,0.139,0.3714,0.4217
0.0455,0.0983,0.0385,0.295,0.489,0.0985,0.3714,0.3806
0.0459,0.0988,0.0372,0.2963,0.489,0.0989,0.3714,0.3233
0.0462,0.0991,0.0362,0.297,0.489,0.0992,0.3714,0.2785
0.0466,0.0993,0.0347,0.2977,0.4934,0.0994,0.3614,0.2385
0.047,0.0995,0.0332,0.2981,0.5015,0.0996,0.3414,0.2178
0.0473,0.0996,0.0316,0.2984,0.5091,0.0997,0.3214,0.1943
0.0478,0.0997,0.0298,0.2984,0.5159,0.0998,0.3014,0.168
0.0483,0.0998,0.0284,0.2984,0.5205,0.0998,0.2864,0.1465
0.0488,0.0999,0.0264,0.2983,0.5264,0.0999,0.2663,0.1154
0.0494,0.0999,0.0242,0.2981,0.5323,0.0999,0.2453,0.099
0.0396,0.0999,0.0208,0.2989,0.5382,0.0999,0.2366,0.1009
0.0331,0.0999,0.0177,0.2993,0.5426,0.0999,0.2307,0.1007
0.0251,0.1,0.0132,0.2995,0.5484,0.1,0.2234,0.1
0.0178,0.1,0.0081,0.2997,0.5543,0.1,0.2166,0.1
0.0112,0.1,0.0026,0.2997,0.5601,0.1,0.2103,0.1
0.0055,0.1,-0.0034,0.2997,0.5659,0.1,0.2049,0.1
0.0006,0.1,-0.0097,0.2997,0.5718,0.1,0.2002,0.1
-0.003,0.1,-0.0145,0.2996,0.5762,0.1,0.1966,0.1
-0.0091,0.1,-0.0227,0.2995,0.5834,0.1,0.1907,0.1
-0.0127,0.1,-0.0276,0.2994,0.5878,0.1,0.1872,0.1
-0.0187,0.1,-0.0361,0.2992,0.5951,0.1,0.1813,0.1
-0.0222,0.1,-0.0413,0.2991,0.5994,0.1,0.1778,0.1
-0.0269,0.1,-0.0483,0.2988,0.6052,0.1,0.1719,0.1
-0.0315,0.1,-0.0555,0.2985,0.611,0.1,0.1685,0.1
-0.0361,0.1,-0.063,0.2982,0.6168,0.1,0.1638,0.1
-0.0407,0.1,-0.0707,0.2977,0.6226,0.1,0.1593,0.1
-0.0441,0.1,-0.0766,0.2973,0.627,0.1,0.1559,0.1
-0.0486,0.1,-0.0847,0.2967,0.6328,0.1,0.1514,0.1
-0.053,0.1,-0.0932,0.2959,0.6385,0.1,0.147,0.1
-0.0562,0.1,-0.0997,0.2952,0.6429,0.1,0.1438,0.1
-0.0605,0.1,-0.1088,0.2941,0.6486,0.1,0.1384,0.1
-0.0647,0.1,-0.1182,0.2927,0.6544,0.1,0.1353,0.1
-0.0689,0.1,-0.128,0.291,0.6602,0.1,0.1311,0.1
-0.0719,0.1,-0.1357,0.2895,0.6645,0.1,0.1281,0.1
-0.0759,0.1,-0.1464,0.2872,0.6702,0.1,0.1241,0.1
-0.0798,0.1,-0.1576,0.2843,0.676,0.1,0.1202,0.1
-0.0837,0.1,-0.1693,0.2807,0.6817,0.1,0.1163,0.1
-0.0874,0.1,-0.1815,0.2765,0.6875,0.1,0.1126,0.1
-0.0911,0.1,-0.1943,0.2713,0.6932,0.1,0.1089,0.1
-0.0939,0.1,-0.2043,0.2668,0.6975,0.1,0.1061,0.1
-0.0975,0.1,-0.218,0.2596,0.7032,0.1,0.1025,0.1
-0.101,0.1,-0.2322,0.2509,0.7089,0.1,0.099,0.1
-0.1044,0.1,-0.2469,0.2402,0.7147,0.1,0.0956,0.1
-0.1069,0.1,-0.2582,0.2309,0.7204,0.1,0.0923,0.1
-0.1102,0.1,-0.2732,0.216,0.7247,0.1,0.0898,0.1
-0.1135,0.1,-0.2883,0.1983,0.7304,0.1,0.0865,0.1
-0.1168,0.1,-0.3033,0.1779,0.736,0.1,0.0832,0.1
-0.1193,0.1,-0.3146,0.1607,0.7403,0.1,0.0807,0.1
-0.1226,0.1,-0.3297,0.1354,0.746,0.1,0.0774,0.1
-0.1251,0.1,-0.341,0.1146,0.7503,0.1,0.0749,0.1
-0.1284,0.1,-0.3553,0.0999,0.756,0.1,0.0716,0.1
-0.1317,0.1,-0.3688,0.0999,0.7616,0.1,0.0683,0.1
-0.135,0.1,-0.3823,0.1,0.7673,0.1,0.065,0.1
-0.1383,0.1,-0.3958,0.1,0.773,0.1,0.0616,0.1
-0.1408,0.1,-0.4059,0.1,0.7786,0.1,0.0583,0.1
-0.1441,0.1,-0.4194,0.1,0.7829,0.1,0.0559,0.1
-0.1474,0.1,-0.4328,0.1,0.7885,0.1,0.0526,0.1
-0.1507,0.1,-0.4462,0.1,0.7942,0.1,0.0493,0.1
-0.154,0.1,-0.4596,0.1,0.7998,0.1,0.046,0.1
-0.1573,0.1,-0.473,0.1,0.8054,0.1,0.0427,0.1
-0.1598,0.1,-0.4863,0.1,0.8111,0.1,0.0394,0.1
-0.1631,0.1,-0.4963,0.1,0.8153,0.1,0.0369,0.1
-0.1664,0.1,-0.5096,0.1,0.8209,0.1,0.0336,0.1
-0.1696,0.1,-0.5229,0.1,0.8266,0.1,0.0303,0.1
-0.1721,0.1,-0.5361,0.1,0.8322,0.1,0.0271,0.1
-0.1754,0.1,-0.5494,0.1,0.8378,0.1,0.0238,0.1
-0.1787,0.1,-0.5593,0.1,0.842,0.1,0.0205,0.1
-0.1819,0.1,-0.5724,0.1,0.8476,0.1,0.018,0.1
-0.1844,0.1,-0.5823,0.1,0.8518,0.1,0.0156,0.1
-0.1877,0.1,-0.5955,0.1,0.8574,0.1,0.0123,0.1
-0.191,0.1,-0.6086,0.1,0.863,0.1,0.009,0.1
-0.1934,0.1,-0.6184,0.1,0.8672,0.1,0.0066,0.1
-0.1967,0.1,-0.6315,0.1,0.8727,0.1,0.0033,0.1
-0.2,0.1,-0.6446,0.1,0.8783,0.1,0.0,0.1
-0.2032,0.1,-0.6576,0.1,0.8839,0.1,-0.0032,0.1
-0.2057,0.1,-0.6674,0.1,0.8881,0.1,-0.0057,0.1
-0.2089,0.1,-0.6804,0.1,0.8936,0.1,-0.0089,0.1
-0.2122,0.1,-0.6934,0.1,0.8992,0.1,-0.0122,0.1
-0.2155,0.1,-0.7064,0.1,0.9048,0.1,-0.0155,0.1
