-0.1448,0.1,0.1414,0.1,0.3668,0.1,0.6695,0.1
-0.1492,0.1,0.142,0.1,0.3687,0.1,0.6794,0.1
-0.1552,0.1,0.1427,0.1,0.3712,0.1,0.6926,0.1
-0.1611,0.1,0.1434,0.1,0.3737,0.1,0.7058,0.1
-0.167,0.1,0.1442,0.1,0.3762,0.1,0.719,0.1
-0.1714,0.1,0.1447,0.1,0.3787,0.1,0.7321,0.1
-0.1773,0.1,0.1454,0.1,0.3805,0.1,0.742,0.1
-0.1832,0.1,0.1462,0.1,0.383,0.1,0.7551,0.1
-0.1891,0.1,0.1469,0.1,0.3855,0.1,0.7681,0.1
-0.195,0.1,0.1476,0.1,0.388,0.1,0.7812,0.1
-0.1994,0.1,0.1483,0.1,0.3904,0.1,0.7942,0.1
-0.2052,0.1,0.1489,0.1,0.3923,0.1,0.804,0.1
-0.2111,0.1,0.1496,0.1,0.3948,0.1,0.817,0.1
-0.217,0.1,0.1503,0.1,0.3972,0.1,0.83,0.1
-0.2228,0.1,0.1511,0.1,0.3997,0.1,0.8429,0.1
-0.2287,0.1,0.1518,0.1,0.4022,0.1,0.8559,0.1
-0.2331,0.1,0.1523,0.1,0.404,0.1,0.8656,0.1
-0.2389,0.1,0.153,0.1,0.4065,0.1,0.8785,0.1
-0.2448,0.1,0.1538,0.1,0.409,0.1,0.8913,0.1
-0.2506,0.1,0.1545,0.1,0.4115,0.1,0.9042,0.1
-0.2564,0.1,0.1552,0.1,0.4139,0.1,0.917,0.1
-0.2622,0.1,0.1559,0.1,0.4164,0.1,0.9298,0.1
-0.2666,0.1,0.1565,0.1,0.4182,0.1,0.9394,0.1
-0.2724,0.1,0.1572,0.1,0.4207,0.1,0.9522,0.1
-0.2782,0.1,0.1579,0.1,0.4232,0.1,0.965,0.1
-0.284,0.1,0.1586,0.1,0.4256,0.1,0.9777,0.1
-0.2884,0.1,0.1592,0.1,0.4275,0.1,0.9872,0.1
-0.2942,0.1,0.1599,0.1,0.4299,0.1,0.9999,0.1
-0.3,0.1,0.1606,0.1,0.4324,0.1,1.0126,0.1
-0.3043,0.1,0.1612,0.1,0.4342,0.1,1.0221,0.1
-0.3101,0.1,0.1619,0.1,0.4367,0.1,1.0347,0.1
-0.3159,0.1,0.1626,0.1,0.4391,0.1,1.0473,0.1
-0.3217,0.1,0.1633,0.1,0.4416,0.1,1.0599,0.1
-0.3274,0.1,0.1641,0.1,0.4441,0.1,1.0725,0.1
-0.3332,0.1,0.1648,0.1,0.4465,0.1,1.0851,0.1
-0.3375,0.1,0.1653,0.1,0.4483,0.1,1.0945,0.1
-0.3433,0.1,0.166,0.1,0.4508,0.1,1.107,0.1
-0.349,0.1,0.1668,0.1,0.4532,0.1,1.1195,0.1
-0.3548,0.1,0.1675,0.1,0.4557,0.1,1.132,0.1
-0.3605,0.1,0.1682,0.1,0.4581,0.1,1.1444,0.1
-0.3648,0.1,0.1687,0.1,0.46,0.1,1.1538,0.1
-0.3705,0.1,0.1695,0.1,0.4624,0.1,1.1662,0.1
-0.3763,0.1,0.1702,0.1,0.4649,0.1,1.1786,0.1
-0.382,0.1,0.1709,0.1,0.4673,0.1,1.191,0.1
-0.3877,0.1,0.1716,0.1,0.4697,0.1,1.2033,0.1
-0.392,0.1,0.1723,0.1,0.4722,0.1,1.2157,0.1
-0.3977,0.1,0.1729,0.1,0.474,0.1,1.2249,0.1
