0.1337,0.6052,0.0793,0.8778,0.316,0.6,0.4267,0.7957
0.124,0.5959,0.0793,0.8683,0.3258,0.5901,0.4267,0.7861
0.1161,0.5854,0.0793,0.8575,0.3337,0.5791,0.4267,0.7754
0.1083,0.5721,0.0793,0.844,0.3415,0.5654,0.4267,0.7618
0.1004,0.556,0.0793,0.8277,0.3493,0.5488,0.4267,0.7455
0.0926,0.5371,0.0793,0.8086,0.3572,0.5295,0.4267,0.7264
0.0848,0.5155,0.0793,0.7867,0.365,0.5074,0.4267,0.7045
0.0769,0.491,0.0793,0.762,0.3728,0.4825,0.4267,0.6799
0.071,0.4709,0.0793,0.7417,0.3787,0.462,0.4267,0.6596
0.0632,0.4416,0.0793,0.7122,0.3866,0.4323,0.4267,0.6301
0.0554,0.4095,0.0793,0.6799,0.3944,0.3998,0.4267,0.5978
0.0475,0.3747,0.0793,0.6449,0.4022,0.3644,0.4267,0.5628
0.0397,0.3371,0.0793,0.607,0.4099,0.3259,0.4269,0.5254
0.0338,0.307,0.0793,0.5768,0.4156,0.2952,0.427,0.4955
0.026,0.2646,0.0793,0.5341,0.4233,0.2519,0.4272,0.4531
0.0181,0.2193,0.0793,0.4886,0.431,0.2058,0.4273,0.4081
0.0123,0.1835,0.0793,0.4527,0.4367,0.1694,0.4275,0.3724
0.0044,0.1334,0.0793,0.4023,0.4444,0.1184,0.4276,0.3225
-0.0028,0.0945,0.0793,0.3492,0.4507,0.0931,0.4272,0.2843
-0.0084,0.096,0.0793,0.2933,0.4549,0.0951,0.4248,0.2874
-0.0149,0.0972,0.0865,0.2606,0.4592,0.0965,0.4223,0.2892
-0.0203,0.0978,0.0973,0.2536,0.4624,0.0972,0.4203,0.2898
-0.0275,0.0984,0.1116,0.242,0.4667,0.098,0.4174,0.2897
-0.0347,0.0989,0.1259,0.2275,0.471,0.0986,0.4143,0.2888
-0.0419,0.0992,0.1403,0.2103,0.4754,0.099,0.4108,0.2872
-0.0473,0.0994,0.151,0.1956,0.4799,0.0993,0.407,0.2848
-0.0545,0.0995,0.1654,0.1735,0.4832,0.0994,0.4038,0.2824
-0.0617,0.0997,0.1797,0.1486,0.4878,0.0996,0.3993,0.2786
-0.0688,0.0998,0.194,0.121,0.4924,0.0997,0.3942,0.2738
-0.0742,0.0998,0.2093,0.0985,0.497,0.0998,0.3887,0.2679
-0.0814,0.0999,0.2227,0.0989,0.5005,0.0998,0.3842,0.2625
-0.0885,0.0999,0.2407,0.0992,0.5053,0.0999,0.3779,0.254
-0.0957,0.0999,0.2544,0.0994,0.5102,0.0999,0.3775,0.2517
-0.1028,0.0999,0.2638,0.0996,0.5151,0.0999,0.3839,0.2557
-0.1099,0.1,0.273,0.0997,0.52,0.0999,0.3909,0.2586
-0.1153,0.1,0.282,0.0998,0.5248,0.1,0.3986,0.2603
-0.1224,0.1,0.2886,0.0998,0.5285,0.1,0.4049,0.261
-0.1295,0.1,0.2972,0.0999,0.5334,0.1,0.414,0.2612
-0.1366,0.1,0.3054,0.0999,0.5398,0.1,0.4221,0.2616
-0.142,0.1,0.3111,0.0999,0.5455,0.1,0.4279,0.2617
-0.149,0.1,0.3186,0.0999,0.5533,0.1,0.4357,0.2617
-0.1561,0.1,0.3259,0.1,0.5612,0.1,0.4433,0.2615
-0.1632,0.1,0.3331,0.1,0.5692,0.1,0.4529,0.2612
-0.1685,0.1,0.3384,0.1,0.5753,0.1,0.4567,0.261
-0.1756,0.1,0.3453,0.1,0.5835,0.1,0.4643,0.2606
-0.1826,0.1,0.3521,0.1,0.5919,0.1,0.4719,0.26
-0.1897,0.1,0.3587,0.1,0.6004,0.1,0.4795,0.2593
-0.1967,0.1,0.3652,0.1,0.6091,0.1,0.4871,0.2584
-0.2038,0.1,0.3715,0.1,0.618,0.1,0.4947,0.2575
-0.2108,0.1,0.3776,0.1,0.6269,0.1,0.5022,0.2564
-0.2161,0.1,0.3821,0.1,0.6338,0.1,0.5079,0.2554
-0.2231,0.1,0.3879,0.1,0.6431,0.1,0.5155,0.254
-0.2301,0.1,0.3935,0.1,0.6525,0.1,0.523,0.2524
-0.2371,0.1,0.3989,0.1,0.6622,0.1,0.5305,0.2505
-0.2424,0.1,0.4028,0.1,0.6696,0.1,0.5362,0.249
-0.2494,0.1,0.4078,0.1,0.6796,0.1,0.5437,0.2467
-0.2564,0.1,0.4126,0.1,0.6899,0.1,0.5512,0.2441
-0.2633,0.1,0.4171,0.1,0.7004,0.1,0.5587,0.2412
-0.2686,0.1,0.4203,0.1,0.7084,0.1,0.5643,0.2387
-0.2755,0.1,0.4243,0.1,0.7194,0.1,0.5718,0.235
-0.2825,0.1,0.428,0.1,0.7306,0.1,0.5793,0.2308
-0.2877,0.1,0.4306,0.1,0.7393,0.1,0.5849,0.2272
-0.2947,0.1,0.4337,0.1,0.751,0.1,0.5924,0.2218
-0.3051,0.1,0.4379,0.1,0.7693,0.1,0.6036,0.2119
-0.3155,0.1,0.4427,0.1,0.8012,0.1,0.6222,0.1892
-0.3345,0.1,0.4462,0.1,0.8242,0.1,0.6352,0.1657
-0.3414,0.1,0.4478,0.1,0.8373,0.1,0.6427,0.1486
-0.3466,0.1,0.4491,0.1,0.8471,0.1,0.6483,0.1339
-0.3534,0.1,0.4511,0.1,0.8634,0.1,0.6577,0.106
-0.3603,0.1,0.4524,0.1,0.8732,0.1,0.6612,0.0999
-0.3672,0.1,0.4541,0.1,0.8863,0.1,0.6645,0.0999
-0.3741,0.1,0.4557,0.1,0.8993,0.1,0.6679,0.0999
-0.3792,0.1,0.457,0.1,0.9123,0.1,0.672,0.1
-0.3964,0.1,0.4611,0.1,0.9414,0.1,0.6787,0.1
-0.4066,0.1,0.464,0.1,0.9737,0.1,0.6887,0.1
-0.4254,0.1,0.4681,0.1,0.9962,0.1,0.6928,0.1
-0.4322,0.1,0.4698,0.1,1.009,0.1,0.6961,0.1
-0.4373,0.1,0.4715,0.1,1.0218,0.1,0.6994,0.1
-0.4441,0.1,0.4727,0.1,1.0314,0.1,0.7019,0.1
-0.4509,0.1,0.4744,0.1,1.0442,0.1,0.7052,0.1
-0.4577,0.1,0.476,0.1,1.0569,0.1,0.7086,0.1
-0.4645,0.1,0.4777,0.1,1.0696,0.1,0.7119,0.1
