0.167,0.54,0.1049,0.8824,0.3595,0.6164,0.3668,0.8467
0.167,0.5374,0.1049,0.8798,0.3595,0.6138,0.3668,0.8441
0.167,0.5337,0.1049,0.8762,0.3595,0.6102,0.3668,0.8404
0.167,0.5264,0.1049,0.8689,0.3595,0.6029,0.3668,0.8332
0.167,0.5164,0.1049,0.8588,0.3595,0.5928,0.3668,0.8231
0.167,0.5035,0.1049,0.846,0.3595,0.5799,0.3668,0.8102
0.167,0.4879,0.1049,0.8304,0.3595,0.5643,0.3668,0.7946
0.167,0.4695,0.1049,0.8119,0.3595,0.5459,0.3668,0.7762
0.167,0.4539,0.1049,0.7963,0.3595,0.5303,0.3668,0.7606
0.167,0.4306,0.1049,0.7731,0.3595,0.507,0.3668,0.7373
0.167,0.4045,0.1049,0.747,0.3595,0.481,0.3668,0.7113
0.167,0.3757,0.1049,0.7182,0.3595,0.4522,0.3668,0.6825
0.167,0.3441,0.1049,0.6866,0.3595,0.4206,0.3668,0.6509
0.167,0.3098,0.1049,0.6522,0.3595,0.3862,0.3668,0.6165
0.167,0.2821,0.1049,0.6246,0.3595,0.3586,0.3668,0.5889
0.167,0.2429,0.1049,0.5854,0.3595,0.3194,0.3668,0.5496
0.167,0.2009,0.1049,0.5434,0.3595,0.2773,0.3668,0.5076
0.167,0.1561,0.1049,0.4986,0.3595,0.2326,0.3668,0.4628
0.167,0.1085,0.1049,0.451,0.3595,0.185,0.3668,0.4153
0.1655,0.097,0.1049,0.4007,0.3612,0.1356,0.3668,0.3649
0.1613,0.0977,0.1049,0.3611,0.3666,0.099,0.3668,0.3253
0.1562,0.0983,0.1049,0.3059,0.3717,0.0993,0.3676,0.2984
0.1552,0.0988,0.0974,0.29,0.3754,0.0995,0.3691,0.2987
0.1555,0.0991,0.0898,0.2878,0.3782,0.0996,0.3702,0.2989
0.1559,0.0993,0.0792,0.284,0.3819,0.0997,0.3716,0.2991
0.1563,0.0995,0.0684,0.2791,0.3857,0.0998,0.3729,0.2991
0.1567,0.0997,0.0571,0.2731,0.3895,0.0998,0.3741,0.2991
